date,tempmin_f,tempmax_f,tempavg_f,humidity_pct,precip_inches,precip_probability_pct,snow_inches,conditions
2024-01-01,37.58,44.24,41.18,95.6,0.0,0.0,0.0,Partially cloudy
2024-01-02,39.2,41.18,40.28,95.6,0.36,100.0,0.02,"Rain, Overcast"
2024-01-03,39.56,44.78,41.54,97.6,0.07,100.0,0.05,"Rain, Overcast"
2024-01-04,38.48,45.32,42.44,97.6,0.5,100.0,0.0,"Rain, Overcast"
2024-01-05,34.7,41.72,39.38,96.0,1.86,100.0,0.31,"Snow, Rain, Overcast"
2024-01-06,30.92,41.54,34.52,94.9,0.26,100.0,0.44,"Snow, Rain, Partially cloudy"
2024-01-07,27.68,36.32,30.92,89.4,0.0,0.0,0.0,Partially cloudy
2024-01-08,30.2,33.44,31.28,95.2,1.09,100.0,0.26,"Snow, Rain, Overcast"
2024-01-09,31.82,40.82,36.68,95.2,1.33,100.0,0.8,"Snow, Rain, Overcast"
2024-01-10,31.64,39.2,33.98,94.8,0.0,100.0,0.01,"Snow, Rain, Partially cloudy"
2024-01-11,13.28,31.82,24.44,58.3,0.0,100.0,0.03,"Snow, Rain, Partially cloudy"
2024-01-12,7.7,15.26,10.76,33.5,0.0,0.0,0.0,Partially cloudy
2024-01-13,7.34,18.86,12.38,47.1,0.0,0.0,0.0,Partially cloudy
2024-01-14,12.38,27.68,17.6,62.8,0.0,0.0,0.0,Partially cloudy
2024-01-15,15.26,29.48,22.1,71.5,0.0,0.0,0.0,Overcast
2024-01-16,20.3,32.36,26.06,78.2,0.0,0.0,0.0,Overcast
2024-01-17,27.5,35.24,30.74,69.4,0.19,100.0,0.31,"Snow, Rain, Partially cloudy"
2024-01-18,25.34,31.1,28.22,66.0,0.04,100.0,0.02,"Snow, Rain, Overcast"
2024-01-19,27.5,32.9,30.38,95.1,0.71,100.0,0.19,"Snow, Rain, Overcast"
2024-01-20,32.54,36.68,34.34,98.2,0.05,100.0,0.0,"Snow, Rain, Overcast"
2024-01-21,34.52,38.12,36.32,98.9,0.42,100.0,0.06,"Snow, Rain, Overcast"
2024-01-22,35.96,40.46,37.58,99.4,0.62,100.0,0.18,"Rain, Overcast"
2024-01-23,35.42,42.08,37.94,99.2,0.34,100.0,0.12,"Snow, Rain, Overcast"
2024-01-24,35.6,39.56,37.04,98.9,0.64,100.0,0.09,"Rain, Overcast"
2024-01-25,35.96,40.82,37.94,99.3,0.51,100.0,0.13,"Rain, Overcast"
2024-01-26,37.04,42.08,39.38,98.3,0.38,100.0,0.06,"Rain, Overcast"
2024-01-27,39.74,42.98,41.36,99.2,1.77,100.0,0.04,"Rain, Overcast"
2024-01-28,38.66,48.56,43.88,97.4,1.05,100.0,0.0,"Rain, Overcast"
2024-01-29,44.24,53.24,46.22,98.7,2.06,100.0,0.0,"Rain, Overcast"
2024-01-30,45.68,53.96,48.92,94.2,0.08,100.0,0.0,"Rain, Overcast"
2024-01-31,45.32,46.4,45.86,98.1,1.33,100.0,0.0,"Rain, Overcast"
2024-02-01,44.6,47.66,45.86,97.8,0.53,100.0,0.0,"Rain, Overcast"
2024-02-02,42.62,47.84,44.96,98.1,0.34,100.0,0.0,"Rain, Overcast"
2024-02-03,36.32,50.36,41.54,93.8,0.0,0.0,0.0,Partially cloudy
2024-02-04,33.62,46.58,38.48,83.4,0.0,0.0,0.0,Partially cloudy
2024-02-05,32.18,50.18,39.2,79.2,0.0,0.0,0.0,Partially cloudy
2024-02-06,30.38,46.94,36.5,87.9,0.0,0.0,0.0,Partially cloudy
2024-02-07,30.92,49.64,38.3,83.6,0.0,0.0,0.0,Partially cloudy
2024-02-08,33.98,44.24,39.2,84.0,0.0,0.0,0.0,Partially cloudy
2024-02-09,28.4,46.22,35.96,82.1,0.0,0.0,0.0,Overcast
2024-02-10,31.46,45.68,37.76,85.1,0.02,100.0,0.0,"Rain, Overcast"
2024-02-11,35.96,41.18,38.66,98.3,0.94,100.0,0.22,"Rain, Overcast"
