date,tempmin_f,tempmax_f,tempavg_f,humidity_pct,precip_inches,precip_probability_pct,snow_inches,conditions
2024-01-01,43.16,61.16,51.98,49.6,0.0,0.0,0.0,Clear
2024-01-02,42.8,60.26,51.08,38.2,0.0,0.0,0.0,Clear
2024-01-03,42.26,51.26,46.04,62.7,0.02,100.0,0.0,"Rain, Partially cloudy"
2024-01-04,44.78,57.92,51.08,43.0,0.0,0.0,0.0,Partially cloudy
2024-01-05,43.88,59.9,50.36,34.0,0.0,0.0,0.0,Clear
2024-01-06,39.74,48.74,45.14,30.0,0.0,0.0,0.0,Clear
2024-01-07,41.18,50.0,45.14,30.5,0.0,0.0,0.0,Partially cloudy
2024-01-08,37.22,48.92,42.8,23.9,0.0,0.0,0.0,Partially cloudy
2024-01-09,30.92,48.74,39.2,31.8,0.0,0.0,0.0,Partially cloudy
2024-01-10,29.12,48.92,39.2,40.3,0.0,0.0,0.0,Partially cloudy
2024-01-11,35.96,48.74,42.62,37.2,0.0,0.0,0.0,Partially cloudy
2024-01-12,29.3,46.94,38.48,36.7,0.0,0.0,0.0,Partially cloudy
2024-01-13,30.92,51.26,41.36,38.8,0.0,0.0,0.0,Partially cloudy
2024-01-14,35.06,56.84,44.96,38.3,0.0,0.0,0.0,Partially cloudy
2024-01-15,38.12,55.94,45.68,49.0,0.0,0.0,0.0,Partially cloudy
2024-01-16,35.96,59.0,47.3,44.9,0.0,0.0,0.0,Partially cloudy
2024-01-17,41.0,57.02,48.02,43.9,0.0,0.0,0.0,Clear
2024-01-18,38.12,62.96,50.0,46.8,0.0,0.0,0.0,Partially cloudy
2024-01-19,44.96,62.06,52.88,41.3,0.0,0.0,0.0,Clear
2024-01-20,47.84,60.08,53.42,49.7,0.0,100.0,0.0,"Rain, Partially cloudy"
2024-01-21,48.2,54.14,51.44,82.4,0.08,100.0,0.0,"Rain, Partially cloudy"
2024-01-22,50.0,53.06,51.44,88.3,0.1,100.0,0.0,"Rain, Overcast"
2024-01-23,50.0,58.82,53.06,76.4,0.01,100.0,0.0,"Rain, Partially cloudy"
2024-01-24,43.88,59.0,52.16,64.8,0.0,0.0,0.0,Partially cloudy
2024-01-25,46.22,65.84,55.22,57.9,0.0,100.0,0.0,"Rain, Partially cloudy"
2024-01-26,47.66,61.88,54.32,31.5,0.0,0.0,0.0,Clear
2024-01-27,42.98,64.04,53.06,38.9,0.0,0.0,0.0,Clear
2024-01-28,46.04,71.06,57.56,47.1,0.0,0.0,0.0,Clear
2024-01-29,48.92,73.04,59.72,46.5,0.0,0.0,0.0,Clear
2024-01-30,48.02,73.04,59.36,45.2,0.0,0.0,0.0,Clear
2024-01-31,46.94,66.74,57.56,46.0,0.0,0.0,0.0,Clear
2024-02-01,46.22,57.92,52.16,67.6,0.14,100.0,0.0,"Rain, Partially cloudy"
2024-02-02,44.06,57.74,50.0,68.9,0.01,100.0,0.0,"Rain, Partially cloudy"
2024-02-03,39.74,58.82,49.1,57.5,0.0,0.0,0.0,Clear
