date,tempmin_f,tempmax_f,tempavg_f,humidity_pct,precip_inches,precip_probability_pct,snow_inches,conditions
2023-03-14,30.02,46.22,37.22,80.3,0.12,100.0,0.0,"Rain, Partially cloudy"
2023-03-15,35.06,44.96,40.46,75.3,0.12,100.0,0.0,"Rain, Overcast"
2023-03-16,26.96,39.02,32.72,47.3,0.0,0.0,0.0,Clear
2023-03-17,20.12,38.12,29.12,37.2,0.0,0.0,0.0,Clear
2023-03-18,21.92,42.26,30.92,31.0,0.0,0.0,0.0,Clear
2023-03-19,20.12,42.26,32.0,50.7,0.01,0.0,0.0,Partially cloudy
2023-03-20,28.22,39.02,33.8,84.5,0.24,100.0,0.12,"Snow, Rain, Partially cloudy"
2023-03-21,25.16,37.22,31.28,80.2,0.11,100.0,0.01,"Snow, Rain, Partially cloudy"
2023-03-22,32.0,43.16,35.78,78.3,0.13,100.0,0.09,"Snow, Rain, Overcast"
2023-03-23,30.02,41.0,34.16,76.4,0.02,100.0,0.0,"Rain, Partially cloudy"
2023-03-24,23.0,39.92,30.56,71.6,0.1,100.0,0.0,"Snow, Rain, Partially cloudy"
2023-03-25,17.96,32.0,24.62,48.7,0.0,0.0,0.0,Partially cloudy
2023-03-26,14.0,32.0,22.64,51.8,0.0,0.0,0.0,Partially cloudy
2023-03-27,17.06,37.22,26.78,43.5,0.0,0.0,0.0,Clear
2023-03-28,17.06,43.16,30.2,43.9,0.0,0.0,0.0,Clear
2023-03-29,28.22,53.06,39.38,42.8,0.0,0.0,0.0,Partially cloudy
2023-03-30,29.12,39.92,34.7,67.1,0.06,100.0,0.1,"Snow, Rain, Partially cloudy"
2023-03-31,23.0,46.22,34.34,54.5,0.0,0.0,0.0,Partially cloudy
2023-04-01,25.16,56.12,39.38,49.7,0.0,0.0,0.0,Clear
2023-04-02,33.26,60.26,46.4,33.8,0.0,0.0,0.0,Clear
2023-04-03,32.0,57.02,42.44,40.3,0.0,0.0,0.0,Partially cloudy
2023-04-04,25.16,33.26,28.76,41.1,0.0,0.0,0.02,Partially cloudy
2023-04-05,21.92,35.96,29.66,38.4,0.0,0.0,0.0,Partially cloudy
2023-04-06,12.02,44.06,29.84,39.6,0.0,0.0,0.0,Clear
2023-04-07,21.92,53.96,38.84,36.9,0.0,0.0,0.0,Clear
2023-04-08,37.22,62.06,48.2,33.9,0.0,0.0,0.0,Partially cloudy
2023-04-09,35.96,66.92,50.72,38.3,0.0,0.0,0.0,Clear
2023-04-10,35.96,71.06,53.6,37.7,0.0,0.0,0.0,Clear
2023-04-11,35.96,77.0,57.02,28.2,0.0,0.0,0.0,Clear
2023-04-12,43.16,69.26,56.12,26.9,0.0,0.0,0.0,Clear
2023-04-13,39.92,61.16,51.26,34.9,0.0,0.0,0.0,Partially cloudy
2023-04-14,30.02,50.0,40.64,33.1,0.0,0.0,0.0,Partially cloudy
2023-04-15,25.16,55.22,40.28,32.9,0.0,0.0,0.0,Clear
2023-04-16,30.02,62.06,46.58,27.3,0.0,0.0,0.0,Clear
2023-04-17,33.26,70.16,52.88,26.2,0.0,0.0,0.0,Clear
2023-04-18,35.96,62.06,51.8,24.8,0.0,0.0,0.0,Partially cloudy
2023-04-19,26.06,43.16,35.78,25.2,0.0,0.0,0.0,Partially cloudy
2023-04-20,17.06,44.96,31.82,29.9,0.0,0.0,0.0,Partially cloudy
2023-04-21,24.26,57.02,40.46,37.5,0.0,0.0,0.0,Partially cloudy
2023-04-22,39.02,48.92,43.7,44.0,0.0,0.0,0.0,Partially cloudy
2023-04-23,32.0,57.92,45.68,41.2,0.0,0.0,0.0,Partially cloudy
2023-04-24,34.16,60.26,46.22,52.0,0.01,100.0,0.0,"Rain, Partially cloudy"
2023-04-25,34.16,50.0,41.72,50.4,0.0,0.0,0.01,Partially cloudy
2023-04-26,38.12,66.02,51.62,36.6,0.0,0.0,0.0,Clear
2023-04-27,47.12,66.02,56.48,28.7,0.0,0.0,0.0,Clear
2023-04-28,37.22,66.02,50.72,33.6,0.0,0.0,0.0,Clear
2023-04-29,38.12,75.92,56.84,23.4,0.0,0.0,0.0,Clear
2023-04-30,43.16,79.16,61.88,23.3,0.0,0.0,0.0,Clear
2023-05-01,44.96,79.16,63.68,21.9,0.0,0.0,0.0,Clear
2023-05-02,48.92,71.96,62.24,16.5,0.0,0.0,0.0,Clear
2023-05-03,43.16,74.12,59.18,21.7,0.0,0.0,0.0,Clear
2023-05-04,46.22,70.16,57.56,36.6,0.02,100.0,0.0,"Rain, Partially cloudy"
2023-05-05,43.16,57.92,49.46,41.2,0.03,100.0,0.0,"Rain, Partially cloudy"
2023-05-06,32.0,61.16,46.76,50.1,0.0,0.0,0.0,Partially cloudy
2023-05-07,39.92,59.0,50.18,43.4,0.0,0.0,0.0,Partially cloudy
2023-05-08,39.92,69.26,54.86,35.7,0.0,0.0,0.0,Partially cloudy
2023-05-09,37.22,71.96,57.38,23.8,0.0,0.0,0.0,Clear
2023-05-10,48.02,69.26,57.56,25.0,0.0,0.0,0.0,Clear
2023-05-11,48.02,69.26,57.92,34.7,0.0,0.0,0.0,Clear
2023-05-12,46.22,66.02,57.38,37.3,0.0,0.0,0.0,Partially cloudy
2023-05-13,51.26,69.26,58.28,45.2,0.14,100.0,0.0,"Rain, Partially cloudy"
2023-05-14,48.92,64.22,55.04,73.0,0.35,100.0,0.0,"Rain, Partially cloudy"
2023-05-15,47.12,71.06,58.46,61.4,0.0,0.0,0.0,Partially cloudy
2023-05-16,47.12,77.0,62.06,47.5,0.0,0.0,0.0,Clear
2023-05-17,47.12,75.02,62.24,39.0,0.0,0.0,0.0,Partially cloudy
2023-05-18,55.22,74.12,63.14,39.8,0.05,100.0,0.0,"Rain, Partially cloudy"
2023-05-19,52.16,75.02,64.04,34.8,0.0,0.0,0.0,Clear
2023-05-20,48.92,75.02,62.42,39.5,0.0,0.0,0.0,Clear
2023-05-21,47.12,75.02,62.06,43.7,0.0,0.0,0.0,Clear
2023-05-22,51.26,78.26,62.96,42.1,0.01,100.0,0.0,"Rain, Partially cloudy"
2023-05-23,48.02,71.96,59.36,55.7,0.15,100.0,0.0,"Rain, Partially cloudy"
2023-05-24,48.02,77.0,62.6,50.9,0.0,0.0,0.0,Partially cloudy
2023-05-25,53.96,75.92,65.84,32.2,0.0,0.0,0.0,Partially cloudy
2023-05-26,53.06,75.92,63.32,33.8,0.0,0.0,0.0,Partially cloudy
2023-05-27,53.06,71.96,62.6,30.5,0.0,0.0,0.0,Partially cloudy
2023-05-28,50.0,74.12,63.32,33.5,0.0,0.0,0.0,Partially cloudy
2023-05-29,48.02,79.16,64.94,32.4,0.0,0.0,0.0,Clear
2023-05-30,50.0,79.16,64.94,24.5,0.0,0.0,0.0,Clear
2023-05-31,50.0,79.16,66.38,19.8,0.0,0.0,0.0,Clear
2023-06-01,56.12,74.12,64.58,28.2,0.0,0.0,0.0,Partially cloudy
2023-06-02,51.26,66.02,58.82,49.7,0.29,100.0,0.0,"Rain, Partially cloudy"
2023-06-03,44.06,73.22,58.46,49.5,0.0,0.0,0.0,Clear
2023-06-04,44.06,75.02,61.34,41.9,0.0,0.0,0.0,Clear
2023-06-05,50.0,80.06,66.38,36.2,0.0,0.0,0.0,Clear
2023-06-06,56.12,78.26,66.74,39.6,0.12,100.0,0.0,"Rain, Partially cloudy"
2023-06-07,52.16,74.12,62.78,48.1,0.0,0.0,0.0,Clear
2023-06-08,48.02,77.0,62.96,36.0,0.0,0.0,0.0,Clear
2023-06-09,51.26,75.02,64.4,31.7,0.0,0.0,0.0,Clear
2023-06-10,48.92,78.26,65.12,34.0,0.0,0.0,0.0,Clear
2023-06-11,57.02,80.06,68.54,27.4,0.0,0.0,0.0,Clear
2023-06-12,55.22,75.02,64.58,29.1,0.0,0.0,0.0,Clear
2023-06-13,48.02,71.96,60.08,44.3,0.0,0.0,0.0,Partially cloudy
2023-06-14,53.96,72.14,59.54,59.8,0.26,100.0,0.0,"Rain, Partially cloudy"
2023-06-15,51.26,64.22,55.22,76.4,0.6,100.0,0.0,"Rain, Partially cloudy"
2023-06-16,44.96,66.92,55.58,62.9,0.0,0.0,0.0,Clear
2023-06-17,44.06,75.92,61.52,44.8,0.0,0.0,0.0,Clear
2023-06-18,51.26,83.12,68.18,36.9,0.0,0.0,0.0,Clear
2023-06-19,60.26,86.0,73.04,24.8,0.0,0.0,0.0,Clear
2023-06-20,59.0,79.16,70.52,28.2,0.0,0.0,0.0,Partially cloudy
2023-06-21,52.16,80.06,66.02,25.6,0.0,0.0,0.0,Clear
2023-06-22,53.96,83.12,70.34,23.5,0.0,0.0,0.0,Clear
2023-06-23,52.16,77.0,66.2,20.4,0.0,0.0,0.0,Clear
2023-06-24,48.92,80.96,66.02,19.8,0.0,0.0,0.0,Clear
2023-06-25,50.0,86.0,69.98,15.3,0.0,0.0,0.0,Clear
2023-06-26,48.02,88.16,69.98,15.5,0.0,0.0,0.0,Clear
2023-06-27,52.16,84.02,69.98,17.8,0.0,0.0,0.0,Clear
2023-06-28,56.12,83.12,70.34,23.0,0.0,0.0,0.0,Clear
2023-06-29,59.0,78.26,68.18,27.8,0.0,0.0,0.0,Clear
2023-06-30,55.22,82.22,69.08,32.4,0.0,0.0,0.0,Partially cloudy
2023-07-01,57.02,88.16,73.94,29.2,0.0,0.0,0.0,Clear
2023-07-02,59.0,91.22,76.82,23.5,0.0,0.0,0.0,Clear
2023-07-03,61.16,89.96,76.28,25.4,0.0,0.0,0.0,Clear
2023-07-04,66.92,89.96,79.16,24.8,0.0,0.0,0.0,Clear
2023-07-05,65.12,91.22,77.18,25.8,0.0,0.0,0.0,Clear
2023-07-06,64.22,89.96,77.9,24.6,0.0,0.0,0.0,Clear
2023-07-07,62.06,89.06,76.82,20.9,0.0,0.0,0.0,Clear
2023-07-08,65.12,89.06,77.36,20.9,0.0,0.0,0.0,Clear
2023-07-09,62.06,93.02,78.8,18.6,0.0,0.0,0.0,Clear
2023-07-10,65.12,89.96,78.8,22.4,0.01,100.0,0.0,Rain
2023-07-11,53.96,93.02,76.1,20.4,0.0,0.0,0.0,Clear
2023-07-12,65.12,93.92,79.34,22.9,0.0,0.0,0.0,Clear
2023-07-13,62.96,93.92,79.52,19.6,0.0,0.0,0.0,Clear
2023-07-14,61.16,91.22,78.26,17.1,0.0,0.0,0.0,Clear
2023-07-15,65.12,93.02,78.98,15.2,0.0,0.0,0.0,Clear
2023-07-16,60.26,96.26,80.24,15.5,0.0,0.0,0.0,Clear
2023-07-17,64.22,101.12,83.12,16.3,0.0,0.0,0.0,Clear
2023-07-18,66.02,95.0,77.54,37.7,0.04,100.0,0.0,Rain
2023-07-19,60.26,89.96,73.04,55.6,0.09,100.0,0.0,"Rain, Partially cloudy"
2023-07-20,61.16,89.96,75.74,44.3,0.0,0.0,0.0,Clear
2023-07-21,62.06,93.92,79.52,28.7,0.0,0.0,0.0,Clear
2023-07-22,62.06,96.26,81.5,22.0,0.0,0.0,0.0,Clear
2023-07-23,66.92,97.16,82.94,20.4,0.0,0.0,0.0,Clear
2023-07-24,69.26,93.92,81.32,25.0,0.0,0.0,0.0,Clear
2023-07-25,66.92,91.22,76.82,36.4,0.07,100.0,0.0,Rain
2023-07-26,61.16,86.0,73.4,44.2,0.09,100.0,0.0,Rain
2023-07-27,60.26,93.02,75.74,38.8,0.0,0.0,0.0,Clear
2023-07-28,62.96,95.0,79.16,22.4,0.0,0.0,0.0,Clear
2023-07-29,66.92,95.0,81.68,20.8,0.0,0.0,0.0,Clear
2023-07-30,70.16,93.92,80.42,28.9,0.0,0.0,0.0,Clear
2023-07-31,70.16,84.02,74.48,46.0,0.01,100.0,0.0,"Rain, Partially cloudy"
2023-08-01,61.16,80.06,68.18,68.1,0.1,100.0,0.0,"Rain, Partially cloudy"
2023-08-02,59.0,82.22,66.02,68.7,0.61,100.0,0.0,"Rain, Partially cloudy"
2023-08-03,59.0,80.06,66.2,67.7,0.05,100.0,0.0,"Rain, Partially cloudy"
2023-08-04,56.12,84.02,69.8,48.4,0.0,0.0,0.0,Clear
2023-08-05,62.96,88.16,75.38,34.1,0.01,100.0,0.0,"Rain, Partially cloudy"
2023-08-06,64.22,89.06,76.46,25.1,0.0,0.0,0.0,Clear
2023-08-07,56.12,88.16,73.94,29.7,0.0,0.0,0.0,Clear
2023-08-08,61.16,86.0,71.96,26.1,0.0,0.0,0.0,Clear
2023-08-09,57.02,88.16,71.06,29.8,0.0,0.0,0.0,Clear
2023-08-10,61.16,89.06,72.86,30.4,0.0,0.0,0.0,Clear
2023-08-11,61.16,86.0,72.5,39.0,0.0,0.0,0.0,Partially cloudy
2023-08-12,60.26,89.06,75.38,31.8,0.0,0.0,0.0,Clear
2023-08-13,62.06,91.22,77.72,28.7,0.0,0.0,0.0,Clear
2023-08-14,69.26,89.96,79.52,23.6,0.0,0.0,0.0,Clear
2023-08-15,64.22,89.96,77.18,39.6,0.2,100.0,0.0,Rain
2023-08-16,65.12,89.06,75.92,46.7,0.0,0.0,0.0,Clear
2023-08-17,62.06,89.96,72.14,51.9,0.16,100.0,0.0,"Rain, Partially cloudy"
2023-08-18,57.92,80.96,67.46,66.7,1.21,100.0,0.0,"Rain, Partially cloudy"
2023-08-19,57.92,82.22,70.52,57.5,0.0,0.0,0.0,Partially cloudy
2023-08-20,64.22,91.22,77.72,35.3,0.0,0.0,0.0,Clear
2023-08-21,65.12,83.12,74.66,43.6,0.03,100.0,0.0,"Rain, Partially cloudy"
2023-08-22,59.0,80.96,67.1,68.1,0.47,100.0,0.0,"Rain, Partially cloudy"
2023-08-23,57.92,75.92,66.02,68.9,0.0,0.0,0.0,Clear
2023-08-24,61.16,74.12,65.66,72.9,0.09,100.0,0.0,"Rain, Partially cloudy"
2023-08-25,59.0,80.96,70.16,64.3,0.0,0.0,0.0,Partially cloudy
2023-08-26,62.06,83.12,72.14,53.6,0.0,0.0,0.0,Clear
2023-08-27,57.92,87.26,72.5,44.0,0.0,0.0,0.0,Clear
2023-08-28,60.26,89.96,75.56,28.3,0.0,0.0,0.0,Clear
2023-08-29,60.26,89.96,75.92,28.1,0.0,0.0,0.0,Clear
2023-08-30,57.92,91.22,75.38,24.1,0.0,0.0,0.0,Clear
2023-08-31,53.96,89.96,73.04,23.5,0.0,0.0,0.0,Clear
2023-09-01,60.26,74.12,64.76,67.9,0.17,100.0,0.0,"Rain, Partially cloudy"
2023-09-02,57.92,71.96,64.04,74.6,0.06,100.0,0.0,"Rain, Partially cloudy"
2023-09-03,57.92,82.22,68.72,57.3,0.0,0.0,0.0,Partially cloudy
2023-09-04,51.26,66.02,59.9,57.2,0.1,100.0,0.0,"Rain, Partially cloudy"
2023-09-05,47.12,77.0,61.52,46.8,0.0,0.0,0.0,Clear
2023-09-06,52.16,83.12,68.36,33.0,0.0,0.0,0.0,Clear
2023-09-07,53.06,84.02,68.54,26.8,0.0,0.0,0.0,Clear
2023-09-08,52.16,86.0,69.26,22.3,0.0,0.0,0.0,Clear
2023-09-09,55.22,86.0,68.9,29.7,0.0,0.0,0.0,Clear
2023-09-10,57.92,78.26,67.1,39.3,0.0,0.0,0.0,Partially cloudy
2023-09-11,53.06,80.06,66.38,40.7,0.0,0.0,0.0,Clear
2023-09-12,56.12,80.06,66.56,32.0,0.0,0.0,0.0,Partially cloudy
2023-09-13,52.16,73.22,61.52,52.7,0.0,0.0,0.0,Partially cloudy
2023-09-14,51.26,71.96,60.44,55.0,0.0,0.0,0.0,Partially cloudy
2023-09-15,50.0,75.92,62.42,43.6,0.0,0.0,0.0,Clear
2023-09-16,46.22,75.92,62.06,37.2,0.0,0.0,0.0,Clear
2023-09-17,47.12,78.26,63.68,34.2,0.0,0.0,0.0,Partially cloudy
2023-09-18,53.06,73.22,62.06,39.0,0.0,0.0,0.0,Partially cloudy
2023-09-19,48.02,78.26,63.5,44.7,0.0,0.0,0.0,Partially cloudy
2023-09-20,50.0,77.0,62.78,35.9,0.0,0.0,0.0,Partially cloudy
2023-09-21,47.12,73.22,60.98,34.8,0.01,100.0,0.0,"Rain, Partially cloudy"
2023-09-22,43.16,71.06,56.84,41.0,0.0,0.0,0.0,Clear
2023-09-23,38.12,70.16,55.22,31.4,0.0,0.0,0.0,Clear
2023-09-24,43.16,75.02,59.0,29.3,0.0,0.0,0.0,Clear
2023-09-25,48.02,77.0,61.34,27.4,0.0,0.0,0.0,Clear
2023-09-26,43.16,80.06,61.88,24.0,0.0,0.0,0.0,Clear
2023-09-27,48.92,79.16,63.5,24.4,0.0,0.0,0.0,Clear
2023-09-28,48.02,80.06,64.04,21.6,0.0,0.0,0.0,Clear
2023-09-29,47.12,79.16,63.14,22.2,0.0,0.0,0.0,Clear
2023-09-30,48.92,75.92,62.6,21.0,0.0,0.0,0.0,Clear
2023-10-01,46.22,64.22,53.96,58.6,0.13,100.0,0.0,"Rain, Partially cloudy"
2023-10-02,44.06,59.0,51.08,60.4,0.09,100.0,0.0,"Rain, Partially cloudy"
2023-10-03,37.22,57.92,48.2,55.9,0.0,0.0,0.0,Partially cloudy
2023-10-04,43.16,65.12,54.32,48.7,0.0,0.0,0.0,Clear
2023-10-05,44.96,71.06,57.02,44.3,0.0,0.0,0.0,Clear
2023-10-06,50.0,71.96,59.54,39.8,0.0,0.0,0.0,Clear
2023-10-07,43.16,71.96,59.36,38.8,0.0,0.0,0.0,Clear
2023-10-08,46.22,75.92,60.08,35.1,0.0,0.0,0.0,Clear
2023-10-09,44.06,75.92,59.36,28.4,0.0,0.0,0.0,Clear
2023-10-10,47.12,74.12,60.08,26.2,0.0,0.0,0.0,Partially cloudy
2023-10-11,44.06,60.26,51.98,41.4,0.0,0.0,0.0,Partially cloudy
2023-10-12,35.06,53.96,44.96,49.1,0.0,0.0,0.0,Partially cloudy
2023-10-13,39.92,57.02,47.84,45.1,0.0,0.0,0.0,Clear
2023-10-14,34.16,60.26,46.04,42.4,0.0,0.0,0.0,Clear
2023-10-15,38.12,66.92,51.26,36.0,0.0,0.0,0.0,Clear
2023-10-16,39.92,71.96,54.86,32.6,0.0,0.0,0.0,Clear
2023-10-17,41.0,71.96,56.84,30.4,0.0,0.0,0.0,Clear
2023-10-18,53.96,79.16,63.5,27.9,0.0,0.0,0.0,Clear
2023-10-19,44.96,77.0,59.9,33.8,0.0,0.0,0.0,Clear
2023-10-20,43.16,75.02,58.28,31.3,0.0,0.0,0.0,Clear
2023-10-21,44.06,73.22,57.74,29.2,0.0,0.0,0.0,Clear
2023-10-22,43.16,73.22,57.2,28.5,0.0,0.0,0.0,Clear
2023-10-23,44.06,71.06,57.74,28.8,0.0,0.0,0.0,Partially cloudy
2023-10-24,39.02,68.0,54.14,38.3,0.0,0.0,0.0,Clear
2023-10-25,35.96,66.02,51.62,34.4,0.0,0.0,0.0,Clear
2023-10-26,30.92,50.0,44.78,40.0,0.01,100.0,0.0,"Rain, Partially cloudy"
2023-10-27,21.02,53.06,38.48,29.5,0.0,0.0,0.0,Clear
2023-10-28,32.0,50.0,41.9,39.9,0.0,0.0,0.0,Clear
2023-10-29,24.26,42.26,32.9,44.8,0.0,0.0,0.0,Clear
2023-10-30,17.06,46.22,30.74,36.6,0.0,0.0,0.0,Clear
2023-10-31,21.02,50.0,34.16,26.0,0.0,0.0,0.0,Clear
2023-11-01,26.06,51.26,37.76,24.6,0.0,0.0,0.0,Clear
2023-11-02,26.96,57.92,40.82,25.2,0.0,0.0,0.0,Clear
2023-11-03,33.26,61.16,45.5,28.1,0.0,0.0,0.0,Clear
2023-11-04,35.96,62.96,47.66,38.9,0.0,0.0,0.0,Clear
2023-11-05,35.06,61.16,47.12,33.2,0.0,0.0,0.0,Clear
2023-11-06,37.22,62.06,49.1,28.9,0.0,0.0,0.0,Clear
